date,indicator,value,unit,source,source_url,updated_at,frequency,confidence,note
2026-05-30,shfe_inventory,130331.0,ton,金属库存监控,,2026-08-22T00:05:37.469352,daily,B,from metal_inventory_monitor.csv
2026-05-31,shfe_inventory,132499.0,ton,金属库存监控,,2026-08-22T00:05:37.469357,daily,B,from metal_inventory_monitor.csv
2026-06-01,shfe_inventory,139324.0,ton,金属库存监控,,2026-08-22T00:05:37.469361,daily,B,from metal_inventory_monitor.csv
2026-06-02,shfe_inventory,143788.0,ton,金属库存监控,,2026-08-22T00:05:37.469366,daily,B,from metal_inventory_monitor.csv
2026-06-03,shfe_inventory,144891.0,ton,金属库存监控,,2026-08-22T00:05:37.469370,daily,B,from metal_inventory_monitor.csv
2026-06-04,shfe_inventory,147660.0,ton,金属库存监控,,2026-08-22T00:05:37.469375,daily,B,from metal_inventory_monitor.csv
2026-06-05,shfe_inventory,135995.0,ton,金属库存监控,,2026-08-22T00:05:37.469380,daily,B,from metal_inventory_monitor.csv
2026-06-06,shfe_inventory,138532.0,ton,金属库存监控,,2026-08-22T00:05:37.469384,daily,B,from metal_inventory_monitor.csv
2026-06-07,shfe_inventory,139682.0,ton,金属库存监控,,2026-08-22T00:05:37.469389,daily,B,from metal_inventory_monitor.csv
2026-06-08,shfe_inventory,141801.0,ton,金属库存监控,,2026-08-22T00:05:37.469394,daily,B,from metal_inventory_monitor.csv
2026-06-09,shfe_inventory,134027.0,ton,金属库存监控,,2026-08-22T00:05:37.469399,daily,B,from metal_inventory_monitor.csv
2026-06-10,shfe_inventory,146537.0,ton,金属库存监控,,2026-08-22T00:05:37.469404,daily,B,from metal_inventory_monitor.csv
2026-06-11,shfe_inventory,139815.0,ton,金属库存监控,,2026-08-22T00:05:37.469409,daily,B,from metal_inventory_monitor.csv
2026-06-12,shfe_inventory,146525.0,ton,金属库存监控,,2026-08-22T00:05:37.469414,daily,B,from metal_inventory_monitor.csv
2026-06-13,shfe_inventory,135349.0,ton,金属库存监控,,2026-08-22T00:05:37.469418,daily,B,from metal_inventory_monitor.csv
2026-06-14,shfe_inventory,137960.0,ton,金属库存监控,,2026-08-22T00:05:37.469423,daily,B,from metal_inventory_monitor.csv
2026-06-15,shfe_inventory,146284.0,ton,金属库存监控,,2026-08-22T00:05:37.469428,daily,B,from metal_inventory_monitor.csv
2026-06-16,shfe_inventory,142379.0,ton,金属库存监控,,2026-08-22T00:05:37.469432,daily,B,from metal_inventory_monitor.csv
2026-06-17,shfe_inventory,142225.0,ton,金属库存监控,,2026-08-22T00:05:37.469437,daily,B,from metal_inventory_monitor.csv
2026-06-18,shfe_inventory,136633.0,ton,金属库存监控,,2026-08-22T00:05:37.469441,daily,B,from metal_inventory_monitor.csv
2026-06-19,shfe_inventory,138676.0,ton,金属库存监控,,2026-08-22T00:05:37.469446,daily,B,from metal_inventory_monitor.csv
2026-06-20,shfe_inventory,146084.0,ton,金属库存监控,,2026-08-22T00:05:37.469450,daily,B,from metal_inventory_monitor.csv
2026-06-21,shfe_inventory,146082.0,ton,金属库存监控,,2026-08-22T00:05:37.469455,daily,B,from metal_inventory_monitor.csv
2026-06-22,shfe_inventory,135213.0,ton,金属库存监控,,2026-08-22T00:05:37.469459,daily,B,from metal_inventory_monitor.csv
2026-06-23,shfe_inventory,144578.0,ton,金属库存监控,,2026-08-22T00:05:37.469464,daily,B,from metal_inventory_monitor.csv
2026-06-24,shfe_inventory,146161.0,ton,金属库存监控,,2026-08-22T00:05:37.469469,daily,B,from metal_inventory_monitor.csv
2026-06-25,shfe_inventory,138195.0,ton,金属库存监控,,2026-08-22T00:05:37.469473,daily,B,from metal_inventory_monitor.csv
2026-06-26,shfe_inventory,146861.0,ton,金属库存监控,,2026-08-22T00:05:37.469478,daily,B,from metal_inventory_monitor.csv
2026-06-27,shfe_inventory,133310.0,ton,金属库存监控,,2026-08-22T00:05:37.469483,daily,B,from metal_inventory_monitor.csv
2026-06-28,shfe_inventory,140039.0,ton,金属库存监控,,2026-08-22T00:05:37.469488,daily,B,from metal_inventory_monitor.csv
2026-06-29,shfe_inventory,137102.0,ton,金属库存监控,,2026-08-22T00:05:37.469493,daily,B,from metal_inventory_monitor.csv
2026-06-30,shfe_inventory,137967.0,ton,金属库存监控,,2026-08-22T00:05:37.469498,daily,B,from metal_inventory_monitor.csv
2026-07-01,shfe_inventory,136393.0,ton,金属库存监控,,2026-08-22T00:05:37.469502,daily,B,from metal_inventory_monitor.csv
2026-07-02,shfe_inventory,140787.0,ton,金属库存监控,,2026-08-22T00:05:37.469507,daily,B,from metal_inventory_monitor.csv
2026-07-03,shfe_inventory,142297.0,ton,金属库存监控,,2026-08-22T00:05:37.469511,daily,B,from metal_inventory_monitor.csv
2026-07-04,shfe_inventory,132801.0,ton,金属库存监控,,2026-08-22T00:05:37.469516,daily,B,from metal_inventory_monitor.csv
2026-07-05,shfe_inventory,131910.0,ton,金属库存监控,,2026-08-22T00:05:37.469521,daily,B,from metal_inventory_monitor.csv
2026-07-06,shfe_inventory,127620.0,ton,金属库存监控,,2026-08-22T00:05:37.469625,daily,B,from metal_inventory_monitor.csv
2026-07-07,shfe_inventory,136050.0,ton,金属库存监控,,2026-08-22T00:05:37.469630,daily,B,from metal_inventory_monitor.csv
2026-07-08,shfe_inventory,130039.0,ton,金属库存监控,,2026-08-22T00:05:37.469647,daily,B,from metal_inventory_monitor.csv
2026-07-09,shfe_inventory,133346.0,ton,金属库存监控,,2026-08-22T00:05:37.469652,daily,B,from metal_inventory_monitor.csv
2026-07-10,shfe_inventory,128139.0,ton,金属库存监控,,2026-08-22T00:05:37.469658,daily,B,from metal_inventory_monitor.csv
2026-07-11,shfe_inventory,126735.0,ton,金属库存监控,,2026-08-22T00:05:37.469663,daily,B,from metal_inventory_monitor.csv
2026-07-12,shfe_inventory,124537.0,ton,金属库存监控,,2026-08-22T00:05:37.469668,daily,B,from metal_inventory_monitor.csv
2026-07-13,shfe_inventory,120479.0,ton,金属库存监控,,2026-08-22T00:05:37.469673,daily,B,from metal_inventory_monitor.csv
2025-05-28,social_financing,5923.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-07-02T02:41:12.620725,monthly,A,
2025-06-28,social_financing,23600.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-02T00:02:18.259927,monthly,A,
2025-07-28,social_financing,-4296.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262611,monthly,A,
2025-08-28,social_financing,6253.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262569,monthly,A,
2025-09-28,social_financing,16081.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262528,monthly,A,
2025-10-28,social_financing,-154.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262486,monthly,A,
2025-11-28,social_financing,4096.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262444,monthly,A,
2025-12-28,social_financing,9804.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262403,monthly,A,
2026-01-28,social_financing,49016.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262361,monthly,A,
2026-02-28,social_financing,8458.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262318,monthly,A,
2026-03-28,social_financing,31522.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262274,monthly,A,
2026-04-28,social_financing,-4006.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262229,monthly,A,
2026-05-28,social_financing,4965.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262181,monthly,A,
2026-06-28,social_financing,17650.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262128,monthly,A,
2026-07-28,social_financing,-5896.0,CNY_bn,东方财富-社融,https://data.eastmoney.com/cjsj/xzxd.html,2026-08-22T00:05:25.262048,monthly,A,
2025-05-27,spot_premium,1087.63,USD/ton,derived,,2026-07-01T10:03:05.434884,daily,C,
2025-05-28,spot_premium,1240.72,USD/ton,derived,,2026-07-02T02:41:23.846822,daily,C,
2025-05-29,spot_premium,1240.3,USD/ton,derived,,2026-07-03T00:05:23.839567,daily,C,
2025-05-30,spot_premium,1204.99,USD/ton,derived,,2026-07-04T00:03:59.798328,daily,C,
2025-06-03,spot_premium,838.19,USD/ton,derived,,2026-07-08T00:02:07.495663,daily,C,
2025-06-04,spot_premium,772.23,USD/ton,derived,,2026-07-09T00:04:17.148740,daily,C,
2025-06-05,spot_premium,690.8,USD/ton,derived,,2026-07-10T00:03:24.945007,daily,C,
2025-06-06,spot_premium,1016.15,USD/ton,derived,,2026-07-11T00:04:46.341101,daily,C,
2025-06-09,spot_premium,820.89,USD/ton,derived,,2026-07-14T00:02:42.790883,daily,C,
2025-06-10,spot_premium,867.7,USD/ton,derived,,2026-07-15T00:04:53.814400,daily,C,
2025-06-11,spot_premium,1127.57,USD/ton,derived,,2026-07-16T00:03:03.869128,daily,C,
2025-06-12,spot_premium,978.33,USD/ton,derived,,2026-07-17T09:02:26.426332,daily,C,
2025-06-13,spot_premium,938.01,USD/ton,derived,,2026-07-18T00:02:55.976727,daily,C,
2025-06-16,spot_premium,983.68,USD/ton,derived,,2026-07-21T00:04:14.814272,daily,C,
2025-06-17,spot_premium,1030.73,USD/ton,derived,,2026-07-22T00:04:44.836442,daily,C,
2025-06-18,spot_premium,974.63,USD/ton,derived,,2026-07-23T00:06:43.937790,daily,C,
2025-06-19,spot_premium,893.33,USD/ton,derived,,2026-07-23T00:06:43.937882,daily,C,
2025-06-20,spot_premium,878.05,USD/ton,derived,,2026-07-25T00:02:49.115501,daily,C,
2025-06-23,spot_premium,913.98,USD/ton,derived,,2026-07-28T00:02:50.982921,daily,C,
2025-06-24,spot_premium,900.83,USD/ton,derived,,2026-07-29T00:04:06.765534,daily,C,
2025-06-25,spot_premium,788.83,USD/ton,derived,,2026-07-30T00:05:36.771443,daily,C,
2025-06-26,spot_premium,535.84,USD/ton,derived,,2026-07-31T00:05:13.017188,daily,C,
2025-06-27,spot_premium,675.0,USD/ton,derived,,2026-08-01T00:06:55.649108,daily,C,
2025-06-30,spot_premium,740.19,USD/ton,derived,,2026-08-04T00:02:54.144194,daily,C,
2025-07-01,spot_premium,835.1,USD/ton,derived,,2026-08-05T00:04:40.260128,daily,C,
2025-07-02,spot_premium,581.66,USD/ton,derived,,2026-08-06T09:08:11.146560,daily,C,
2025-07-03,spot_premium,698.38,USD/ton,derived,,2026-08-07T00:05:20.448715,daily,C,
2025-07-04,spot_premium,748.48,USD/ton,derived,,2026-08-07T00:05:20.448805,daily,C,
2025-07-07,spot_premium,777.07,USD/ton,derived,,2026-08-11T00:07:00.393004,daily,C,
2025-07-08,spot_premium,-639.92,USD/ton,derived,,2026-08-12T00:01:14.177718,daily,C,
2025-07-09,spot_premium,-361.91,USD/ton,derived,,2026-08-13T00:01:57.204373,daily,C,
2025-07-10,spot_premium,-562.6,USD/ton,derived,,2026-08-14T00:03:11.871547,daily,C,
2025-07-11,spot_premium,-612.13,USD/ton,derived,,2026-08-15T00:03:31.874583,daily,C,
2025-07-14,spot_premium,-512.97,USD/ton,derived,,2026-08-17T00:05:46.073500,daily,C,
2025-07-15,spot_premium,-630.8,USD/ton,derived,,2026-08-19T00:05:38.532505,daily,C,
2025-07-16,spot_premium,-513.54,USD/ton,derived,,2026-08-20T00:03:08.281342,daily,C,
2025-07-17,spot_premium,-504.67,USD/ton,derived,,2026-08-21T00:03:31.943563,daily,C,
2025-07-18,spot_premium,-614.98,USD/ton,derived,,2026-08-22T00:05:37.455201,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-07-21,spot_premium,-494.43,USD/ton,derived,,2026-08-22T00:05:37.455294,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-07-22,spot_premium,-679.17,USD/ton,derived,,2026-08-22T00:05:37.455349,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-07-23,spot_premium,-917.57,USD/ton,derived,,2026-08-22T00:05:37.455398,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-07-24,spot_premium,-833.19,USD/ton,derived,,2026-08-22T00:05:37.455445,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-07-25,spot_premium,-898.78,USD/ton,derived,,2026-08-22T00:05:37.455493,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-07-28,spot_premium,-564.55,USD/ton,derived,,2026-08-22T00:05:37.455539,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-07-29,spot_premium,-607.13,USD/ton,derived,,2026-08-22T00:05:37.455583,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-07-30,spot_premium,-519.86,USD/ton,derived,,2026-08-22T00:05:37.455627,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-07-31,spot_premium,2080.16,USD/ton,derived,,2026-08-22T00:05:37.455670,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-01,spot_premium,1953.02,USD/ton,derived,,2026-08-22T00:05:37.455713,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-04,spot_premium,1937.08,USD/ton,derived,,2026-08-22T00:05:37.455757,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-05,spot_premium,2086.77,USD/ton,derived,,2026-08-22T00:05:37.455800,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-06,spot_premium,1982.54,USD/ton,derived,,2026-08-22T00:05:37.455843,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-07,spot_premium,2036.92,USD/ton,derived,,2026-08-22T00:05:37.455886,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-08,spot_premium,1871.63,USD/ton,derived,,2026-08-22T00:05:37.455928,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-11,spot_premium,2021.15,USD/ton,derived,,2026-08-22T00:05:37.455970,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-12,spot_premium,1833.75,USD/ton,derived,,2026-08-22T00:05:37.456011,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-13,spot_premium,1945.81,USD/ton,derived,,2026-08-22T00:05:37.456065,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-14,spot_premium,1920.33,USD/ton,derived,,2026-08-22T00:05:37.456108,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-15,spot_premium,1906.95,USD/ton,derived,,2026-08-22T00:05:37.456150,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-18,spot_premium,1936.86,USD/ton,derived,,2026-08-22T00:05:37.456192,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-19,spot_premium,2033.74,USD/ton,derived,,2026-08-22T00:05:37.456233,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-20,spot_premium,1959.02,USD/ton,derived,,2026-08-22T00:05:37.456275,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-21,spot_premium,1927.52,USD/ton,derived,,2026-08-22T00:05:37.456318,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-22,spot_premium,1913.11,USD/ton,derived,,2026-08-22T00:05:37.456361,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-25,spot_premium,2026.17,USD/ton,derived,,2026-08-22T00:05:37.456404,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-26,spot_premium,1986.95,USD/ton,derived,,2026-08-22T00:05:37.456445,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-27,spot_premium,2066.32,USD/ton,derived,,2026-08-22T00:05:37.456486,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-28,spot_premium,1919.55,USD/ton,derived,,2026-08-22T00:05:37.456528,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-08-29,spot_premium,1869.81,USD/ton,derived,,2026-08-22T00:05:37.456569,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-01,spot_premium,1924.94,USD/ton,derived,,2026-08-22T00:05:37.456610,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-02,spot_premium,1794.63,USD/ton,derived,,2026-08-22T00:05:37.456651,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-03,spot_premium,1885.92,USD/ton,derived,,2026-08-22T00:05:37.456693,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-04,spot_premium,1990.69,USD/ton,derived,,2026-08-22T00:05:37.456735,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-05,spot_premium,2057.94,USD/ton,derived,,2026-08-22T00:05:37.456776,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-08,spot_premium,1967.3,USD/ton,derived,,2026-08-22T00:05:37.456817,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-09,spot_premium,1944.15,USD/ton,derived,,2026-08-22T00:05:37.456859,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-10,spot_premium,1856.98,USD/ton,derived,,2026-08-22T00:05:37.456900,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-11,spot_premium,1818.36,USD/ton,derived,,2026-08-22T00:05:37.456941,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-12,spot_premium,1961.33,USD/ton,derived,,2026-08-22T00:05:37.456982,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-15,spot_premium,1795.74,USD/ton,derived,,2026-08-22T00:05:37.457024,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-16,spot_premium,1836.4,USD/ton,derived,,2026-08-22T00:05:37.457075,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-17,spot_premium,1925.41,USD/ton,derived,,2026-08-22T00:05:37.457117,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-18,spot_premium,1845.54,USD/ton,derived,,2026-08-22T00:05:37.457159,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-19,spot_premium,1824.04,USD/ton,derived,,2026-08-22T00:05:37.457200,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-22,spot_premium,1861.41,USD/ton,derived,,2026-08-22T00:05:37.457242,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-23,spot_premium,1800.29,USD/ton,derived,,2026-08-22T00:05:37.457283,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-24,spot_premium,1435.88,USD/ton,derived,,2026-08-22T00:05:37.457324,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-25,spot_premium,1961.35,USD/ton,derived,,2026-08-22T00:05:37.457365,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-26,spot_premium,1891.42,USD/ton,derived,,2026-08-22T00:05:37.457406,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-29,spot_premium,1599.84,USD/ton,derived,,2026-08-22T00:05:37.457447,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-09-30,spot_premium,1789.46,USD/ton,derived,,2026-08-22T00:05:37.457488,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-10-09,spot_premium,1735.44,USD/ton,derived,,2026-08-22T00:05:37.457530,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-10-10,spot_premium,2110.73,USD/ton,derived,,2026-08-22T00:05:37.457571,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-10-13,spot_premium,1437.46,USD/ton,derived,,2026-08-22T00:05:37.457611,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
2025-10-14,spot_premium,1596.23,USD/ton,derived,,2026-08-22T00:05:37.457652,daily,C,SHFE CU0 vs COMEX HG=F after USDCNY conversion
